Название магазина,Дата и время,Долгота,Широта,Категория,Бренд,Номер карты,Количество товаров,Стоимость
Porivay Suit,2017-08-24 12:01,30.356776,59.915184,Часы и украшения,UMIDIGI,4245424150715383,5,13000
Афоня,2016-09-20 12:35,30.345275,59.939053,Напольные покрытия,BerryAlloc,4245424150715383,5,1800
Лента,2024-01-02 17:13,30.435033,60.031442,Консервы,Флотский,4245424150715383,12,105
Азбука вкуса,2012-09-13 09:26,30.225444,59.942178,Продукты для вегетарианцев,Califia Farms,5498919904183121,26,210
Пятёрочка,2021-07-24 20:47,30.296316,59.92699,Безалкогольные напитки,Tropicana,6768886050515838,5,180
Barleone,2017-06-16 20:26,30.293232,59.959192,Одежда для работы,Dockers,5536915693349580,59,8000
Дизель спот,2014-04-25 16:58,30.235619,59.993021,Автомобильные масла и жидкости,Pennzoil,5536915693349580,7,2500
Сатурн,2018-09-16 08:04,30.285301,59.993934,Системы канализации,Uponor,5176478176463535,10,16000
GATE31,2019-11-24 12:39,30.360159,59.943736,Обувь,Dr. Martens,5176478176463535,25,9500
Ашан,2020-11-15 12:56,30.341063,59.913898,Органические продукты,Earth's Best,5176478176463535,5,140
Ашан,2016-03-10 18:23,30.341063,59.913898,Масла и жиры,Славянка,4276351021426510,11,135
Петрович,2014-12-25 19:47,30.343252,60.062117,Садовый декор,Plow & Hearth,4276351021426510,22,19000
Лента,2018-11-30 09:28,30.40236,60.011515,Молочные продукты,Tema,4276351021426510,5,70
Автотрейд,2014-03-27 13:54,30.382569,59.889669,Тормозные системы,AP Racing,4279944206318811,21,16000
StoreDima,2018-02-14 21:57,30.32422,59.929012,Автоэлектроника,Clarion,4279944206318811,30,12000
Лента,2014-05-10 06:56,30.452304,59.91683,Продукты для диабетиков,Russell Stover,4279944206318811,5,720
РеалЪ,2019-04-18 19:01,30.422474,59.942593,Готовые блюда,Hortex,4279944206318811,5,180
ТехноНИКОЛЬ,2016-10-06 10:58,30.282577,60.073813,Крепеж и метизы,Mungo,4279944206318811,5,3100
Авто Стори,2014-09-13 21:12,30.385865,59.892103,Автоинструменты и оборудование,Irwin,4207058466291127,5,8000
М-Стерео,2015-01-16 18:00,30.367216,59.935317,Игровые консоли и аксессуары,8BitDo,4207058466291127,5,7000
StoreDima,2012-10-08 10:09,30.32422,59.929012,Системы безопасности,Axis Communications,4207058466291127,15,30000
VAG Club,2019-12-11 09:50,30.444139,60.000501,Автозвук и мультимедиа,Hertz,4207058466291127,26,17000
PisterGSM,2012-10-14 12:56,30.36603,59.932429,Телевизоры,Toshiba,4207058466291127,5,33000
Дизель спот,2020-09-14 08:26,30.468788,59.960016,Тормозные системы,Pagid,5472149669881848,14,10500
СтройХаус,2019-02-20 18:30,30.249342,60.034898,Декоративные элементы,Henkel,5472149669881848,5,2800
Магнит,2018-04-10 15:03,30.27132,59.94671,Бакалея,Riso Scotti,5472149669881848,5,230
DreamWhite,2018-02-03 12:17,30.359178,59.938404,Одежда для активного отдыха,Columbia,5472149669881848,5,12000
Babochka,2025-03-05 16:30,29.872112,60.171461,Мужская одежда,Hugo Boss,5211781733119438,19,12000
StoreDima,2020-03-31 19:46,30.32422,59.929012,Автоэлектроника,Rockford Fosgate,5211781733119438,5,19000
GATE31,2021-12-14 19:33,30.319385,59.930106,Одежда больших размеров,Eloquii,5211781733119438,5,4800
Дон Телефон,2015-10-14 09:19,30.320953,59.927913,Настольные компьютеры,Apple,4483467338529647,5,120000
Elny,2013-06-03 13:02,30.293474,59.960791,Часы и украшения,OPPO,4483467338529647,36,30000
GATE31,2021-04-07 12:56,30.345298,59.930685,Одежда для йоги,Zella,4483467338529647,5,6000
Дикси,2015-10-01 06:42,30.289031,59.905105,Продукты для диабетиков,DiaVita,4483467338529647,5,720
DreamWhite,2016-06-25 12:16,30.370335,59.938003,Спортивные костюмы,Kappa,4325604339879808,12,7500
Дизель спот,2020-05-13 21:21,30.235619,59.993021,Автомобильные аксессуары,Thule,4325604339879808,23,15000
Авто Стори,2024-04-11 16:25,30.385865,59.892103,Электрооборудование,TRW,4023110576139608,21,9000
Пятёрочка,2015-08-29 12:00,30.297843,59.912986,Сладости и десерты,Milka,4023110576139608,24,300
Перекрёсток,2014-01-20 18:33,30.371049,59.882592,Безалкогольные напитки,Lipton,4023110576139608,16,80
Ситилинк,2023-08-29 13:50,30.490659,59.897081,Смартфоны и мобильные телефоны,Xiaomi,4023110576139608,42,30000
Петрович,2025-01-01 21:02,30.23458,59.996405,Садовая техника,Cub Cadet,6761952566098263,5,65000
ТехноНИКОЛЬ,2024-04-18 16:22,30.526859,59.620811,Кровельные материалы,Velux,6761952566098263,6,2700
Магнит,2016-06-02 19:59,30.34561,59.917765,Продукты для вегетарианцев,Earth Balance,4290403004444422,33,240
DreamWhite,2013-08-13 13:14,30.370335,59.938003,Перчатки и шарфы,AllSaints,4290403004444422,33,10000
Магнит,2013-06-15 22:28,30.37508,59.875082,Орехи и сухофрукты,Семейные Традиции,4290403004444422,27,410
GATE31,2021-04-27 17:16,30.346968,59.918223,Обувь,Reebok,4276187906015907,6,6500
Телемаркет24,2024-11-11 22:12,30.272169,60.002172,Электронные книги,Likebook,4276187906015907,41,11000
DreamWhite,2013-02-09 09:42,30.332892,59.792867,Верхняя одежда,Moncler,4276187906015907,5,70000
Магнит,2025-03-16 17:34,30.242855,59.954027,Крупы и макароны,Роллтон,4276187906015907,7,70
Мастеровой,2021-09-08 13:14,30.314396,59.926407,Изоляционные материалы,Termolife,5483878249269539,16,1100
restore,2013-04-05 16:00,30.301078,60.005219,Сетевые сервисы и подписки,Netflix,5176470386416565,5,8000
Автотрейд,2016-08-26 11:17,30.382332,59.889032,Шины и диски,Cooper,5176470386416565,28,8500
VAG Club,2018-10-13 14:50,30.22647,59.996275,Автомобильные лампы и освещение,Ring Automotive,5176470386416565,35,1300
Лента,2023-06-23 14:27,29.828101,59.869494,Продукты для спортсменов,Redcon1,5176470386416565,5,3100
Babochka,2021-06-08 22:41,30.300985,60.004935,Эко-одежда,Allbirds,5176470386416565,5,8000
Автотрейд,2017-07-01 09:51,30.235785,59.992793,Автомобильные масла и жидкости,Aral,6768961914987180,5,2700
Porivay Suit,2015-11-17 16:33,30.348972,59.914947,Белье и ночные сорочки,Journelle,6768961914987180,5,4500
Автотрейд,2024-06-03 16:49,30.382569,59.889669,Шины и диски,Uniroyal,4245433068600267,5,8500
Магнит,2022-01-21 16:48,30.199792,59.856306,Детское питание,Friso,4245433068600267,5,170
Дон Телефон,2013-05-09 18:28,30.320953,59.927913,Ноутбуки,Lenovo,4245433068600267,5,60000
DNS,2021-01-22 12:22,30.354146,59.932125,Смартфоны и мобильные телефоны,Apple,4245433068600267,30,80000
Максидом,2013-08-19 12:24,30.386777,60.004162,Окна и двери,Elex,4245433068600267,12,21000
Авто Стори,2012-02-04 22:15,30.47283,59.885293,Автомобильные масла и жидкости,Royal Purple,5530557998914203,27,3500
Пятёрочка,2015-06-07 15:45,30.333794,59.922979,Безалкогольные напитки,Minute Maid,5530557998914203,10,170
Азбука вкуса,2015-07-17 12:23,30.272869,59.967178,Супы и бульоны,Swanson,5530557998914203,29,190
Афоня,2012-06-23 13:07,30.42897,59.951745,Садовые постройки,Cedarshed,5530557998914203,5,46000
Петрович,2014-10-13 14:02,30.252079,59.952578,Отделочные материалы,Atlas,4245421246638218,5,4100
Дон Телефон,2012-05-11 12:22,30.321769,59.927084,Игровые консоли и аксессуары,Bigben Interactive,4245421246638218,9,7000
Максидом,2012-02-09 19:14,30.386777,60.004162,Садовая техника,Honda,5469749817801868,20,75000
OBI,2021-02-08 20:13,30.349319,59.871277,Крепеж и метизы,Spax,5469749817801868,7,3500
Дикси,2021-10-19 09:27,30.280974,59.939058,Продукты для диабетиков,Sukrin,5469749817801868,5,780
Афоня,2021-08-05 18:27,30.493546,59.944742,Сантехника,Hansgrohe,5469749817801868,5,18000
Лента,2015-10-01 22:47,30.390384,59.94089,Орехи и сухофрукты,Nutberry,5469749817801868,32,500
Дизель спот,2017-03-25 11:17,30.444036,59.950531,Автосигнализации и охранные системы,Sheriff,4893484247297876,5,15000
Лемана Про,2022-11-27 12:01,30.347658,60.066328,Инструменты и оборудование,Skil,4893484247297876,42,14000
Мастеровой,2021-07-28 18:15,30.314322,59.926366,Системы водоснабжения,Aquatherm,4893484247297876,19,19000
restore,2019-05-17 15:59,30.445639,59.980758,Принтеры и сканеры,Brother,4893484247297876,33,18000
StoreDima,2015-03-12 16:39,30.32422,59.929012,Устройства умного дома,Nest,5479359992874775,43,40000
Авто Стори,2012-05-23 22:18,30.47283,59.885293,Системы охлаждения,Four Seasons,5479359992874775,17,11500
Автотрейд,2014-11-26 12:16,30.169871,59.815811,Автосигнализации и охранные системы,Scher-Khan,5479359992874775,11,22000
DreamWhite,2021-09-15 10:48,30.359178,59.938404,Одежда больших размеров,Roaman's,5479359992874775,42,3700
Пятёрочка,2020-06-06 12:32,30.386778,59.984436,Бакалея,Mivina,5479359992874775,5,100
Barleone,2022-04-12 23:37,30.293232,59.959192,Спортивная одежда,Adidas,4245440876037216,31,6500
Porivay Suit,2017-09-03 10:36,30.348972,59.914947,Костюмы и пиджаки,Paul Smith,4245440876037216,5,50000
VAG Club,2020-09-30 12:45,30.444139,60.000501,Электрооборудование,Nippon Denso,4381396294901182,5,14000
Сатурн,2013-01-30 20:41,30.370351,59.927948,Герметики и монтажная пена,Sika,4381396294901182,5,380
М-Стерео,2019-09-05 11:52,30.355453,59.938372,Устройства умного дома,Google,4381396294901182,40,40000
Авто Стори,2020-12-15 22:24,30.47283,59.885293,Автомобильные лампы и освещение,GE Lighting,4245436426114766,18,1200
Porivay Suit,2022-01-01 18:21,30.348972,59.914947,Одежда для йоги,Varley,4245436426114766,5,7000
Сатурн,2012-03-21 13:48,30.351693,59.941615,Садовая мебель,Brafab,4245436426114766,47,48000
Дон Телефон,2021-01-20 22:14,30.320953,59.927913,Аксессуары для мобильных устройств,Satechi,5521750976915927,5,6000
Азбука вкуса,2019-07-21 19:57,30.272869,59.967178,Органические продукты,Nature's Path,5521750976915927,9,180
restore,2019-02-25 16:13,30.301078,60.005219,Мониторы,Gigabyte,5521750976915927,30,31000
Максидом,2019-07-03 16:34,30.36521,59.811704,Краски и лаки,Tikurilla,5521750976915927,38,2500
Максидом,2014-10-06 22:29,30.386777,60.004162,Электрика,Rexant,5521750976915927,9,2800
Лента,2023-05-02 15:54,30.337534,60.066472,Соусы и приправы,Cholula,5458071385569642,5,180
PisterGSM,2025-02-17 22:42,30.36603,59.932429,Батарейки и зарядные устройства,Samsung,5458071385569642,5,480
Максидом,2017-06-08 11:53,30.386777,60.004162,Садовый декор,Plow & Hearth,5458071385569642,5,19000
Ашан,2017-02-28 18:45,30.400781,59.899965,Сладости и десерты,Russell Stover,5458071385569642,23,320
Авто Стори,2014-07-27 14:07,30.47283,59.885293,Автомобильные аксессуары,Bosch,4276005524991810,5,3500
Пятёрочка,2012-10-14 10:09,30.355012,59.957,Продукты для спортсменов,Optimum Nutrition,4276005524991810,39,3000
VAG Club,2019-04-12 20:09,30.444139,60.000501,Автосигнализации и охранные системы,Cyclon,4670582635384037,11,8000
Ситилинк,2018-07-26 10:18,30.2612,59.867535,Программируемые устройства,Espressif,4670582635384037,21,2000
Максидом,2023-11-27 22:31,30.36521,59.811704,Сантехника,Cersanit,5268235438777839,5,13000
Мастеровой,2015-04-29 15:15,30.313617,59.926086,Системы безопасности,Avigilon,5268235438777839,5,46000
Перекрёсток,2020-11-24 14:18,30.492694,59.895466,Детское питание,Hipp,5268235438777839,5,160
Лемана Про,2017-08-09 22:34,30.301495,60.003961,Фасадные материалы,Kingspan,5189017709532594,35,1600
Лента,2019-12-31 17:32,30.334796,59.976801,Орехи и сухофрукты,ФрутоНяня,5189017709532594,5,350
DNS,2016-03-25 17:38,30.226092,60.037187,Компьютерные периферийные устройства,Mad Catz,6761966792383784,25,14000
Babochka,2019-05-24 17:58,30.329989,59.935103,Футболки и майки,Patagonia,6761966792383784,5,4500
Eurospar,2022-06-24 11:11,30.226486,59.986227,Продукты для диабетиков,Glucerna,4760367046381409,31,800
Porivay Suit,2023-01-01 16:00,30.356776,59.915184,Одежда для сна,Soma,4760367046381409,5,3500
