Название магазина,Дата и время,Долгота,Широта,Категория,Бренд,Номер карты,Количество товаров,Стоимость
DreamWhite,2020-09-09 21:14,30.359178,59.938404,Одежда для беременных,Queen Bee Maternity,5104106453464942,27,4300
Перекрёсток,2014-10-23 09:46,30.340344,60.072069,Напитки,Perrier,5458078761812210,13,110
Elny,2020-06-30 15:50,30.268161,59.849699,Одежда для особых случаев,Balmain,5458078761812210,34,230000
Дизель спот,2021-05-05 12:50,30.235619,59.993021,Шины и диски,Cooper,5458078761812210,5,8500
Дикси,2017-06-27 07:40,30.365804,59.93078,Товары для выпечки,King Arthur Flour,5458078761812210,56,140
ТехноНИКОЛЬ,2024-12-18 12:05,30.433004,59.898045,Системы водоснабжения,Rehau,4274775961108146,16,20000
Азбука вкуса,2018-07-25 17:41,30.359189,59.931679,Бакалея,Siblini,4274775961108146,11,140
Eurospar,2014-07-12 17:11,30.284029,59.944536,Хлеб и выпечка,Волжский пекарь,4274775961108146,22,65
Сатурн,2018-05-20 13:45,30.433617,59.844764,Герметики и монтажная пена,Makroflex,4274775961108146,38,320
GATE31,2013-02-21 20:43,30.309594,59.964426,Одежда для особых случаев,Balmain,4274775961108146,5,230000
Автотрейд,2015-03-10 11:45,30.235785,59.992793,Автозвук и мультимедиа,Cerwin-Vega,4245431039773804,14,11000
Дизель спот,2017-05-01 14:08,30.468788,59.960016,Автомобильные масла и жидкости,Fuchs,4245431039773804,12,2900
PisterGSM,2024-10-14 18:51,30.36603,59.932429,Сетевое оборудование,Tenda,5543935795661368,5,3000
restore,2024-01-22 21:30,30.515375,59.893985,Настольные компьютеры,Apple,5543935795661368,46,120000
Автотрейд,2015-01-01 14:34,30.235785,59.992793,Топливные системы,Beck/Arnley,5543935795661368,22,9000
Автотрейд,2020-05-14 23:13,30.169871,59.815811,Автомобильные аксессуары,Garmin,4290405008873419,19,12000
Автотрейд,2012-10-04 17:39,30.169871,59.815811,Автоинструменты и оборудование,Proto,4290405008873419,5,15000
Афоня,2015-12-30 19:55,30.414933,59.942857,Лестницы и стремянки,FACAL,5422550911520224,5,9000
Barleone,2017-12-21 19:06,30.293232,59.959192,Часы и украшения,Nothing,5422550911520224,5,37000
OBI,2024-07-27 16:22,30.147238,59.993572,Инструменты и оборудование,Hitachi,5422550911520224,10,21000
VAG Club,2015-03-17 09:42,30.444139,60.000501,Электрооборудование,Nippon Denso,5422550911520224,35,14000
Авто Стори,2012-01-08 17:01,30.47283,59.885293,Автосигнализации и охранные системы,Magnum,6764218746058788,25,13000
Авто Стори,2021-02-05 09:55,30.47283,59.885293,Автоинструменты и оборудование,Stanley,6764218746058788,5,10000
Афоня,2023-02-12 17:55,30.414933,59.942857,Системы водоснабжения,BWT,6764218746058788,16,26000
Сатурн,2013-09-04 15:43,30.370351,59.927948,Садовые постройки,Shire,6764218746058788,5,38000
Eurospar,2021-11-17 11:52,30.300629,59.96729,Крупы и макароны,Борилла,6764218746058788,18,160
Дизель спот,2021-01-09 22:03,30.235619,59.993021,Автомобильные лампы и освещение,Nokya,4023122862607425,9,1500
StoreDima,2022-05-08 12:55,30.32422,59.929012,Смартфоны и мобильные телефоны,Lenovo,4023122862607425,17,20000
М.Видео,2018-07-06 16:14,30.398652,60.012029,Принтеры и сканеры,Primera,4023122862607425,5,23000
Ашан,2022-08-20 17:43,30.341063,59.913898,Масла и жиры,Олейна,4023122862607425,30,150
Пятёрочка,2017-10-14 09:06,30.369702,59.923579,Специи и пряности,Old Bay,4268038594673981,5,170
Barleone,2018-12-21 14:52,30.293232,59.959192,Эко-одежда,Eileen Fisher,4268038594673981,23,15000
Дизель спот,2020-09-30 17:23,30.444036,59.950531,Двигатели и компоненты,Autolite,4268038594673981,5,70000
Азбука вкуса,2017-06-24 05:26,30.272869,59.967178,Крупы и макароны,Увелка,4268038594673981,5,90
Магнит,2013-11-19 23:57,30.31935,59.928076,Продукты для спортсменов,Scivation,4268038594673981,15,2700
GATE31,2015-06-22 18:14,30.354525,59.98708,Костюмы и пиджаки,Versace,5443801818444776,25,80000
Мастеровой,2015-07-30 13:15,30.313617,59.926086,Поливочные системы,Yard Butler,5443801818444776,5,9500
Автотрейд,2016-01-11 20:12,30.169871,59.815811,Автосигнализации и охранные системы,Meta System,5443801818444776,17,27000
М.Видео,2017-08-23 17:16,30.350111,59.870237,Ноутбуки,Toshiba,5443801818444776,8,55000
М-Стерео,2021-07-21 12:51,30.355453,59.938372,Электронные книги,PocketBook,4226083421874784,23,8000
Eurospar,2015-09-30 21:02,30.300629,59.96729,Товары для выпечки,Gold Medal,4226083421874784,5,140
М-Стерео,2016-07-14 18:55,30.367216,59.935317,Дроны и робототехника,Syma,4226083421874784,22,15000
VAG Club,2023-01-04 19:09,30.22647,59.996275,Автосигнализации и охранные системы,Sheriff,4226083421874784,5,15000
ТехноНИКОЛЬ,2022-11-08 13:37,30.433004,59.898045,Кровельные материалы,Weckman,5123039153848940,18,2500
Elny,2012-01-11 12:01,30.273866,59.941915,Спортивные костюмы,Erima,5123039153848940,7,7000
OBI,2017-12-16 16:40,30.349319,59.871277,Керамическая плитка,Kerama Marazzi,5123039153848940,5,1500
Лента,2015-02-20 11:48,30.390384,59.94089,Алкогольные напитки,Captain Morgan,4658826522292543,5,1600
PisterGSM,2024-03-11 22:38,30.36603,59.932429,Автоэлектроника,Infinity,4658826522292543,5,16000
Петрович,2023-11-10 14:33,30.487132,59.753165,Фасадные материалы,Saint-Gobain,4658826522292543,11,1550
Пятёрочка,2021-09-11 13:51,30.341081,59.968079,Бакалея,Greenfield,4658826522292543,5,300
ТехноНИКОЛЬ,2025-04-08 09:11,30.432281,59.897979,Системы безопасности,Axis Communications,4245449660773981,7,45000
Авто Стори,2015-09-09 17:09,30.385865,59.892103,Автомобильные аксессуары,Dometic,5493029202655419,25,18000
Ашан,2022-12-30 11:59,30.350945,59.869174,Замороженные продукты,Haagen-Dazs,5493029202655419,15,750
VAG Club,2024-01-21 12:36,30.444139,60.000501,Тормозные системы,Carbone Lorraine,4274300661606966,9,13000
Babochka,2014-02-23 10:29,30.329209,59.793891,Костюмы и пиджаки,Ermenegildo Zegna,4274300661606966,14,95000
Ситилинк,2018-07-13 23:25,30.3502,59.928002,Смартфоны и мобильные телефоны,Asus,4274300661606966,17,35000
Elny,2013-06-22 19:56,30.379255,59.826746,Купальники и пляжная одежда,Aerie,4274300661606966,5,3500
Elny,2019-12-20 12:16,30.409664,59.928271,Свитера и кардиганы,American Eagle,4274300661606966,10,4000
Пятёрочка,2022-08-14 10:21,30.332196,59.984938,Товары для выпечки,Robin Hood,4245437208821969,5,150
Лента,2021-01-20 23:47,30.362929,59.831652,Хлеб и выпечка,Бородинский,4245437208821969,5,50
GATE31,2014-12-01 14:03,30.354525,59.98708,Головные уборы,Tommy Hilfiger,5123031409940408,31,3200
Перекрёсток,2019-07-15 13:12,30.260266,59.932013,Масла и жиры,Астон,5123031409940408,14,140
StoreDima,2023-12-16 22:20,30.32422,59.929012,Смартфоны и мобильные телефоны,Google,5123031409940408,5,55000
Babochka,2012-12-15 16:06,30.328896,59.793756,Белье и ночные сорочки,Stella McCartney,5268239231125977,17,8000
Дизель спот,2023-08-22 18:05,30.235619,59.993021,Системы охлаждения,Stant,5268239231125977,5,10000
ТехноНИКОЛЬ,2020-12-18 12:37,30.433004,59.898045,Мебель для ванной,Sanita,5268239231125977,5,16000
Сатурн,2018-10-19 10:36,29.892184,59.881107,Строительные материалы,Rockwool,5268239231125977,57,4000
Porivay Suit,2015-08-05 17:47,30.348972,59.914947,Обувь,ECCO,5268239231125977,5,8500
ТехноНИКОЛЬ,2025-04-08 18:20,30.433004,59.898045,Мебель для ванной,Ravak,5488376706280774,5,22000
Азбука вкуса,2020-07-26 13:12,30.225444,59.942178,Диетические продукты,Purely Inspired,5488376706280774,5,1600
Авто Стори,2016-01-15 14:12,30.385865,59.892103,Системы охлаждения,Behr Hella Service,5488376706280774,6,12000
ТехноНИКОЛЬ,2021-06-08 18:06,30.526859,59.620811,Краски и лаки,Dufa,5488376706280774,18,2200
Дизель спот,2017-07-15 20:19,30.235619,59.993021,Шины и диски,BFGoodrich,5488376706280774,36,9500
Магнит,2019-08-31 16:01,30.414157,59.927054,Супы и бульоны,Heinz,5486016177155103,12,180
Дикси,2013-07-18 12:40,30.286534,59.921631,Безалкогольные напитки,Sprite,5486016177155103,7,90
DreamWhite,2025-01-16 17:28,30.370335,59.938003,Женская одежда,Zara,5486016177155103,27,3000
Максидом,2023-10-03 15:01,30.36521,59.811704,Окна и двери,Elex,4046673110860721,22,21000
Перекрёсток,2017-06-10 22:51,30.458589,59.861334,Товары для выпечки,Krusteaz,5479584052712523,5,115
Автотрейд,2021-01-21 17:11,30.235785,59.992793,Автомобильные масла и жидкости,Red Line,4297499070620119,9,3400
РеалЪ,2017-02-03 09:48,30.220267,59.903342,Замороженные продукты,Lean Cuisine,4297499070620119,45,350
Ашан,2024-12-24 10:52,30.341063,59.913898,Безалкогольные напитки,Mountain Dew,4297499070620119,40,100
Петрович,2024-10-23 16:06,30.23458,59.996405,Отделочные материалы,Sopro,4276045848849736,34,4500
Азбука вкуса,2020-08-16 22:53,30.314295,60.04879,Мясо и птица,Мираторг,4276045848849736,5,500
Babochka,2012-09-20 21:02,30.342662,59.945058,Свитера и кардиганы,Benetton,4082201392351904,9,4000
Babochka,2021-06-06 16:00,30.342662,59.945058,Одежда для особых случаев,Balmain,4082201392351904,42,230000
StoreDima,2014-03-31 11:17,30.32422,59.929012,Телевизоры,Insignia,4082201392351904,5,21000
Ашан,2017-05-02 21:40,30.350265,59.868921,Орехи и сухофрукты,Eco Botanica,4082201392351904,5,470
OBI,2025-02-09 12:00,30.349319,59.871277,Декоративные элементы,Soudal,5411593467986432,25,2600
Азбука вкуса,2025-02-27 14:12,30.272869,59.967178,Готовые блюда,Доширак,5411593467986432,5,50
СтройХаус,2015-05-24 18:12,30.249342,60.034898,Кровельные материалы,IKO,5411593467986432,10,2600
М-Стерео,2022-12-05 16:09,30.367216,59.935317,Фото- и видеокамеры,Sigma,5411593467986432,5,50000
РеалЪ,2016-10-29 18:01,30.414817,60.01616,Хлеб и выпечка,Дарницкий,4245424160534486,12,50
Дизель спот,2017-03-13 10:48,30.444036,59.950531,Автомобильные лампы и освещение,Vision X,4023114548744697,16,1800
Ситилинк,2019-12-12 16:17,30.37459,60.047091,Устройства виртуальной и дополненной реальности,Meta,4023114548744697,11,36000
StoreDima,2015-09-03 09:27,30.32422,59.929012,Мониторы,Gigabyte,4023114548744697,5,31000
Лемана Про,2022-02-09 19:56,30.301495,60.003961,Изоляционные материалы,Kingspan,4289052238061677,5,1700
Телемаркет24,2016-12-23 16:33,30.369261,59.883602,Кабели и адаптеры,Apple,4289052238061677,12,2500
Сатурн,2022-11-30 18:04,30.351693,59.941615,Сантехника,Roca,4023121864676936,5,15000
Петрович,2020-11-07 16:27,30.459371,59.979735,Вентиляция и кондиционирование,Hisense,4023121864676936,7,82000
DNS,2015-11-14 20:02,30.114265,59.840125,Мелкая бытовая техника,Kenwood,4023121864676936,25,17000
OBI,2024-04-15 15:28,30.147238,59.993572,Напольные покрытия,Kronospan,5312379185727165,7,1400
DreamWhite,2024-06-08 18:20,30.332892,59.792867,Купальники и пляжная одежда,Billabong,5312379185727165,37,5000
Пятёрочка,2017-05-05 14:40,30.386778,59.984436,Орехи и сухофрукты,Азбука Вкуса,5312379185727165,30,550
GATE31,2024-07-04 23:18,30.345298,59.930685,Одежда для активного отдыха,Patagonia,4023117275466051,5,14000
Авто Стори,2012-12-11 14:08,30.385865,59.892103,Автозвук и мультимедиа,Infinity,4023117275466051,5,15000
GATE31,2014-01-28 17:12,30.319385,59.930106,Одежда для беременных,Seraphine,4023117275466051,5,4500
Дизель спот,2012-05-05 17:22,30.468788,59.960016,Системы охлаждения,Nissens,4023117275466051,9,12500
Babochka,2013-07-04 21:31,30.300985,60.004935,Платья и юбки,Uniqlo,5268236044661278,33,3500
Ситилинк,2012-07-28 17:05,30.497893,59.944686,Компьютерные периферийные устройства,Apple,5268236044661278,26,25000
Лемана Про,2020-06-10 14:51,30.245264,59.955058,Окна и двери,WDS,5268234712185880,5,25000
